assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,redlistCategory,yearLastSeen,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,range,useTrade,systems,conservationActions,realm,scopes
192625192,18888,Barbodes disa,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Extinct,1964,2020,2019-11-16 00:00:00 UTC,3.1,English,"Barbodes disa is listed as Extinct. This species was last recorded in 1964. It has not been recorded from Lake Lanao despite various regular market and fish landing surveys conducted within the period 1973-2017. Through key informant interviews, local knowledge from fishermen, fish vendors, and housewives confirmed the disappearance of this species from the lake for the past several years. The extinction of this species was mainly due to predatory invasive alien species (Glossogobius giuris (Gobiidae), accidentally introduced in the early 1960s, and possibly Giuris margaritaceus (Eleotridae), also accidentally introduced probably in the early 1970s or much earlier), overfishing, unsustainable fishing practices, and use of destructive fishing methods. The fish fauna of Lake Lanao is now dominated by introduced species with G. margaritaceus as the most abundant species throughout Lake Lanao. Giuris margaritaceus poses the greatest threat to the biodiversity of Lake Lanao that led to the extinction of most endemic species.",This lacustrine species most probably occupied the shallow shores of the lake (Herre 1926).,"The extinction of this species is attributed largely to predatory introduced fish species, mainly Glossogobius giuris (Gobiidae) and possibly Giuris margaritaceus (Eleotridae). The latter is now the dominant species throughout Lake Lanao. Giuris giuris was accidentally introduced in the early 1960s while G. margaritaceus was also unintentionally introduced in the early 1970s or much earlier probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila et al. 1975, Juliano et al. 1989, Guerrero 2001, P. Escudero pers. comm. 2016). Other threats that contributed to the disappearance of this endemic species from Lake Lanao were overexploitation, rampant use of destructive fishing methods (particularly dynamite fishing), unsustainable fishing practices, extraction of water for industrial and domestic uses, illegal logging and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail et al. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Escudero 1995, Kornfield and Carpenter 1984, Escudero et al. 1980, Sanguila et al. 1975).","This species was among the endemic cyprinids of great commercial value in Lake Lanao in 1963-64 (Villaluz 1966 in Sanguila et al. 1975). It was last recorded in 1964. No individuals of this species were found during the following market surveys or fish landing monitoring as well as field sampling which suggest its extinction: August- December 1973 (Sanguila et al. 1975), February-December 1974, March-May 1975, June 1976-June 1977 (Escudero et al. 1980), August 1982-July 1983 (Escudero and Demoral 1983), possibly for a year in 1990-1991 (Escudero 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail et al. 2014), and December 2015 (DENR 2015). A more recent fish landed catch monitoring conducted every other day from May 2016 to March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake failed to detect this species (Torres 2018). The disappearance of this species from the lake was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews (Ismail et al. 2014, Torres 2018).","Barbodes disa was formerly endemic to Lake Lanao, Mindanao, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km2, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",This species has not been encountered in the Lake Lanao fishery since 1973.,Freshwater (=Inland waters),Conservation is not applicable as this species has already vanished from Lake Lanao since the early 1970s.,Indomalayan,Global
192625334,18889,Barbodes flavifuscus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Extinct,1964,2020,2019-12-28 00:00:00 UTC,3.1,English,"Barbodes flavifuscus was formerly known only from Lake Lanao, Philippines. It is assessed as Extinct. Its presence in Lake Lanao was last recorded in 1964. No extant population remains based on various historical and recent field sampling, market and fish landing surveys conducted in 1973, 1974-1977, 1982-1983, 1990-1991, 2001, 2008, 2015, and 2016-2017. Local knowledge through interviews with key local fishermen, fish vendors and housewives confirmed the disappearance of this species from the lake. The extinction of this species was mainly due to the introduction of predatory fish (Glossogobius giuris and possibly Giuris margaritaceus (Eleotridae), overfishing, rampant use of destructive fishing methods, and unsustainable fishing practices. Giuris margaritaceus has become the most abundant fish throughout Lake Lanao since the early 1980s. It is the greatest threat to the survival of all endemic species in the lake.",This was a lacustrine species (Herre 1924). Probably this species occupied the shallow areas like most species of endemic cyprinids of Lake Lanao (Herre 1926).,"This species is now Extinct. Its extinction is primarily due to the introduction of predatory fish, mainly Glossogobius giuris (Gobiidae) and possibly Giuris margaritaceus (Eleotridae). Giuris giuris was accidentally introduced in the early 1960s while G. margaritaceus was also unintentionally introduced in the early 1970s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila et al. 1975, Juliano et al. 1989, Guerrero 2001, P. Escudero pers. comm. 2016). The following threats also contributed to the disappearance of this endemic fish from Lake Lanao: overfishing; rampant use of destructive fishing methods and unsustainable fishing practices; extraction of water for industrial, agricultural, and domestic uses; pollution; illegal logging (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail et al. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Escudero 1995, Kornfield and Carpenter 1984, Escudero et al. 1980, Sanguila et al. 1975).","The presence of this species in Lake Lanao was last recorded in 1964 (Villaluz 1966 in Sanguila et al. 1975). This species has not been recorded during monitoring of its fisheries production through regular market surveys and fish landing monitoring in August-December 1973 (Sanguila et al. 1975), February-December 1974, March-May 1975, June 1976-June 1977 (Escudero et al. 1980), August 1982-July 1983 (Escudero and Demoral 1983), approximately for a year in 1990-1991 (Escudero 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail et al. 2014), and December 2015 (DENR 2015). Most recent fish landed catch monitoring conducted from May 2016 to March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake failed to record this species (Torres 2018). Recent interviews with key local fishermen, fish vendors, and housewives confirmed the disappearance of this species from the lake (Torres 2018). Based on these historical and present data, this species has not been recorded from the lake for over 40-50 years.","Barbodes flavifuscus was formerly endemic to Lake Lanao, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km2, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",There is no current utilization because this species has not been found in Lake Lanao since the late 1960s.,Freshwater (=Inland waters),There are no past and ongoing conservation efforts for this species. There are no individuals to conserve because this species is evidently extinct in Lake Lanao.,Indomalayan,Global
192625464,18890,Barbodes herrei,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Extinct,1974,2020,2019-12-31 00:00:00 UTC,3.1,English,"This species is assessed as Extinct. It was last recorded in 1974. A total of 18 kilograms was last recorded for about a year of market monitoring in 1974. This species has not been found despite several regular market surveys and fish landing monitoring conducted in 1975, 1976-1977, 1982-1983, 1990-1991, 2008, and 2016-2017.  Based on key informant interviews, it has not been encountered for many years in the lake and fish markets by local fishermen, fish vendors, and housewives. The extinction of this species was mainly due to the predatory invasive alien species, Glossogobius giuris (Gobiidae) and Giuris margaritaceus (Eleotridae). The survival of this species is unlikely with the proliferation and dominance of G. margaritaceus throughout the lake. There have been no efforts to conserve this species mainly due to unstable peace and order situation around Lake Lanao.",This species probably occupied the shallow areas like most species of endemic cyprinids of Lake Lanao (Herre 1926).,"This species was threatened by predatory introduced fishes, namely Glossogobius giuris (Gobiidae) and Giuris margaritaceus (Eleotridae). Giuris giuris was accidentally introduced in the early 1960s while G. margaritaceus was also unintentionally introduced in the early 1970s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila et al. 1975, Juliano et al. 1989, Guerrero 2001, P. Escudero pers. comm. 2016). Widespread threats in Lake Lanao that also contributed to the disappearance of this species include overfishing, rampant use destructive fishing methods and unsustainable fishing practices, extraction of water for industrial, agricultural, and domestic uses, pollution, and illegal logging (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail et al. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Escudero 1995, Kornfield and Carpenter 1984, Escudero et al. 1980, Sanguila et al. 1975).","This species was last recorded in 1974. It has not been recorded from various fish landing monitoring and market surveys conducted since 1975. The following market surveys or fish landing monitoring, as well as direct field sampling, failed to detect this species indicating its extinction:  March-May 1975, June-December 1976, June 1976-June 1977 (Escudero et al. 1980), August 1982-July 1983 (Escudero and Demoral 1983), possibly for a year in 1990-1991 (Escudero 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail et al. 2014), and December 2015 (DENR 2015). This can be explained since individuals are caught and consumed locally, rather than being transported to markets (Ismail et al. 2014). However, recent monitoring of landed catch in major fishing landing sites in 2016-2017 still failed to record this species (Torres 2018). Local knowledge from fishermen, fish vendors, and housewives confirmed the absence of this species in the lake (Ismail et al. 2014, Torres 2018). ","Barbodes herrei was formerly endemic to Lake Lanao, Lanao Province, Mindanao Island, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km2, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",A fishery previously existed in Lake Lanao with last recorded catch based on market survey in 1974 amounted to 18 kilograms. At present no fishery exists due to its disappearance from Lake Lanao.,Freshwater (=Inland waters),There are no past and ongoing conservation efforts for this species. There are no individuals to conserve because this species is evidently extinct in Lake Lanao.,Indomalayan,Global
192625645,18891,Barbodes katolo,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Extinct,1977,2020,2019-12-31 00:00:00 UTC,3.1,English,"Barbodes katolo was endemic to Lake Lanao in the Philippines. Its fisheries production drastically declined by 85% from 1974 to 1977. This species was last recorded in 1977. This is assessed as Extinct as it has not been recorded despite several market surveys and fish landing monitoring conducted within the period 1982-2017. This indicates that this has not been found in the lake for over 30 years. Its disappearance from Lake Lanao was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews. The extinction of this species was mainly due to the predatory invasive alien species, Glossogobius giuris (Gobiidae) and Giuris margaritaceus (Eleotridae). The ichthyofauna of Lake Lanao is now heavily invaded by introduced species with G. margaritaceus as the most abundant fish throughout the lake. Giuris margaritaceus is the greatest threat to the biodiversity of Lake Lanao that the survival of this endemic species is unlikely. There have been no efforts to conserve this species mainly due to the unstable peace and order situation around Lake Lanao.","This species formerly occurred in Lake Lanao, Philippines. This species probably occupied the shallow areas like most species of endemic cyprinids of Lake Lanao (Herre 1926).","This species was threatened mainly by the introduction of predatory fishes, namely Glossogobius giuris (Gobiidae) and Giuris margaritaceus (Eleotridae). Giuris giuris was accidentally introduced in the early 1960s while G. margaritaceus was also unintentionally introduced in the early 1970s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila et al. 1975, Juliano et al. 1989, Guerrero 2001, P. Escudero pers. comm. 2016). Other drivers of extinction of this species include overexploitation, rampant use of destructive fishing methods (particularly dynamite fishing), unsustainable fishing practices, extraction of water for industrial, agricultural, and domestic uses, illegal logging, and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail et al. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Kornfield and Carpenter 1984, Sanguila et al. 1975, Escudero et al. 1980, Escudero 1995).","This species was among the endemic cyprinids caught in commercial quantity in Lake Lanao in 1974-1977, but its catch declined significantly by 85% from 1090 kg/yr in 1974 to 168 kg/yr in 1977. No individuals of this species were found during market surveys and fish landing monitoring conducted in August 1982-July 1983 (Escudero and Demoral 1983), most probably for a year in 1990-1991 (Escudero 1994, 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail et al. 2014), and December 2015 (DENR 2015). A more recent fish landed catch monitoring conducted every other day from May 2016 to March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake still failed to detect this species (Torres 2018). Local fishermen, fish vendors, and housewives corroborated the absence of an extant population in Lake Lanao during key informant interviews (Ismail et al. 2014, Torres 2018).","Barbodes katolo formerly occurred only in Lake Lanao, Mindanao, Philippines.  Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km2, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).","Historically, this species was exploited commercially for food. No utilization and trading exist now because this species is already extinct.",Freshwater (=Inland waters),There are no past and ongoing conservation efforts for this species. Conservation is not applicable as this species has already vanished from Lake Lanao in the 1980s.,Indomalayan,Global
192625785,18892,Barbodes lanaoensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Extinct,1964,2020,2019-12-31 00:00:00 UTC,3.1,English,"Barbodes lanaoensis was last recorded in 1964. It is listed as Extinct because no individuals have been found despite various market surveys and fish landing monitoring conducted in 1973, 1974-1977, 1982-1983, 1990-1991, 2001, 2008, 2015, and 2016-2017. The disappearance of this species from Lake Lanao was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews. The extinction of this species was mainly due to the invasive alien species (Glossogobius giuris (Gobiidae), possibly Giuris margaritaceus (Eleotridae), overexploitation, rampant use of destructive fishing methods (particularly dynamite fishing), and unsustainable fishing practices. Its survival is unlikely with the proliferation and dominance of G. margaritaceus throughout the lake. There have been no efforts to conserve this endemic species mainly due to the unstable peace and order situation around Lake Lanao.",This lacustrine species most probably occupied the shallow shores of the lake (Herre 1926).,"The extinction of this species is attributed largely to the introduction of predatory fishes (Glossogobius giuris (Gobiidae), overexploitation, rampant use of destructive fishing methods, and unsustainable fishing practices (Sanguila et al. 1975, Escudero 1995). Giuris giuris was accidentally introduced in the early 1960s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila et al. 1975, Juliano et al. 1989, Guerrero 2001, P. Escudero pers. comm. 2016). Other widespread threats in Lake Lanao that impacted the survival of this endemic species include extraction of water for industrial, agricultural and domestic uses, illegal logging and pollution (Metillo and Garcia-Hansel 2016, Naga 2010, Rosagaron 2001). Another invasive alien species that possibly impacted the survival of this species is Giuris margaritaceus.  This species was probably accidentally introduced in the early 1970s or much earlier (Escudero 1995). This predatory species is now the most abundant fish in Lake Lanao.","This species was last recorded in 1964 (Villaluz 1966 in Sanguila et al. 1975). No individuals of this species were recorded during market surveys and fish landing monitoring conducted in August- December 1973 (Sanguila et al. 1975), February-December 1974, March-May 1975, June 1976-June 1977 (Escudero et al. 1980), August 1982- July 1983 (Escudero and Demoral 1983), approximately for a year in 1990-1991 (Escudero 1994, 1995), November 2000- January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail et al. 2014), and December 2015 (DENR 2015). Recently, fish landed catch monitoring conducted from May 2016 to March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake failed to record this species (Torres 2018).  Local fishermen, fish vendors, and housewives corroborated the absence of an extant population in Lake Lanao for the past several years during key informant interviews (Ismail et al. 2014, Torres 2018)","Barbodes lanaoensis formerly occurred only in Lake Lanao, Mindanao, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km2, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",This species is currently not used or traded because it is already extinct.,Freshwater (=Inland waters),Conservation is no longer applicable since this species is already extinct.,Indomalayan,Global
192626206,18901,Barbodes tras,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Extinct,1976,2020,2020-01-01 00:00:00 UTC,3.1,English,"Barbodes tras is listed as Extinct because no individuals of this species have been documented from Lake Lanao for over three decades despite considerable field sampling, market surveys, and fish landing monitoring within the period 1982-2017. Available data show that this species was last recorded in 1976. Recent key informant interviews with local fishermen, fish vendors, and housewives confirmed the disappearance or absence of this species in the lake for the past decades. The extinction of this species was primarily due to predation by introduced fishes, mainly by Glossogobius giuris (Gobiidae) and possibly also by Giuris margaritaceus (Eleotridae). The invasive alien species G. margaritaceus has become the most abundant species throughout the lake. Given its dominance and widespread in the lake, this may pose the greatest threat to any extant endemic fishes in Lake Lanao. The eradication of this invasive alien species in the lake should be investigated.",This was a lacustrine species. Probably this species occurred in shallow areas like most species of endemic cyprinids of Lake Lanao (Herre 1926).,"Drivers of extinction of this species include the introduction of predatory fishes, overexploitation, rampant use of destructive fishing methods (particularly dynamite fishing), unsustainable fishing practices, extraction of water for industrial, agricultural and domestic uses, illegal logging, and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail et al. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Kornfield and Carpenter 1984, Escudero et al. 1980, Escudero 1995, Sanguila et al. 1975).  The disappearance of this species from Lake Lanao is attributed mainly to invasive alien species, mainly Glossogobius giuris (Gobiidae) and also eleotrid Giuris margaritaceus (Eleotridae). Giuris giuris was accidentally introduced in the early 1960s while G. margaritaceus was also unintentionally introduced in the early 1970s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila et al. 1975, Juliano et al. 1989, Guerrero 2001, P. Escudero pers. comm. 2016).","This species was still reported in 1976 market surveys conducted by Escudero et al. (1980). This species was not recorded in various collections and surveys in August 1982-July 1983 (Escudero and Demoral 1983), most probably for a year in 1990-1991 (Escudero 1995), 1994 (Bleher). November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail et al. 2014), and December 2015 (DENR 2015). Monitoring of fish landed catch from May 2016-March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake also failed to find this species (Torres 2018). The disappearance of this species from the lake was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews (Ismail et al. 2014, Torres 2018).","Barbodes tras was formerly known only from Lake Lanao, Mindanao, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km2, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",There is no existing utilization and trading because this species is now extinct.,Freshwater (=Inland waters),Conservation actions are not needed since this species is now extinct.,Indomalayan,Global
192626589,18904,Barbodes manalak,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Extinct,1977,2020,2019-12-31 00:00:00 UTC,3.1,English,"Barbodes manalak was previously of commercial value in Lake Lanao fisheries from 1963-1977 (Sanguila et al. 1975). This species was last recorded in 1977. This is listed as Extinct because no individuals have been found during the various market and fish landed catch surveys in 1982-1983, 1990-1991, 2001, 2002, 2008, and 2016-2017. The disappearance of this species from Lake Lanao was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews (Ismail et al. 2014, Torres 2018). The extinction was attributed mainly to the predation by invasive alien species, namely Glossogobius giuris (Gobiidae) and Giuris margaritaceus (Eleotridae). Their introduction into the lake resulted in the catastrophic disappearance of this endemic species and all other endemic cyprinids. Giuris margaritaceus is now the most abundant fish throughout Lake Lanao. Other threats that contributed to the extinction include overexploitation, rampant use of destructive fishing methods, and unsustainable fishing practices. ",This lacustrine species most probably occupied the shallow shores of the lake (Herre 1926).,"This species was threatened mainly by the introduction of predatory fishes, namely Glossogobius giuris (Gobiidae) and Giuris margaritaceus (Eleotridae). Giuris giuris was accidentally introduced in the early 1960s while G. margaritaceus was also unintentionally introduced in the early 1970s  or much earlier probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila et al. 1975, Juliano et al. 1989, Guerrero 2001, P. Escudero pers. comm. 2016). Other threats that contributed to the disappearance of this endemic fish include overexploitation, rampant use of destructive fishing methods, unsustainable fishing practices, extraction of water for industrial, agricultural and domestic uses, illegal logging, and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail et al. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Escudero 1995, Kornfield and Carpenter 1984, Escudero et al. 1980, Sanguila et al. 1975).","This species was commercially important in Lake Lanao from 1963 to 1977 (Sanguila et al. 1973, Escudero et al. 1980). It was last recorded in 1977 (Escudero et al. 1980). The following market surveys or fish landed catch monitoring did not find any individuals of this species: August 1982- July 1983 (Escudero and Demoral 1983), approximately for a year in 1990-1991 (Escudero 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail et al. 2014), and December 2015 (DENR 2015). Fish landed catch monitoring was recently conducted from May 2016 to March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake but still failed to record this species (Torres 2018). Through key informant interviews, local fishermen, fish vendors, and housewives further confirmed the disappearance of this species from Lake Lanao for the past several years (Ismail et al., Torres 2018).","Barbodes manalak formerly occurred only in Lake Lanao, Mindanao, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km2, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).","This species contributed to Lake Lanao fisheries in 1963-64 (Villaluz 1966 in Sanguila et al. 1975), 1973 (Sanguila et al. 1975) and 1974, 1977 (Escudero et al. 1980) but with a marked decline in fisheries production. There is no existing fishery of this species since the early 1980s.",Freshwater (=Inland waters),Conservation is not applicable because this species has already vanished from Lake Lanao since the late 1970s or early 1980s.,Indomalayan,Global
192626734,20687,Barbodes palata,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Extinct,1964,2020,2020-01-01 00:00:00 UTC,3.1,English,"Barbodes palata is listed as Extinct because no individuals of this species have been found in Lake Lanao despite various market surveys and fish landed catch monitoring conducted within the period 1973-2017. It was last recorded in 1964. Its disappearance from the lake was corroborated by local fishermen, fish vendors, and housewives through key informant interviews. The extinction of this species is attributed mainly to the predatory introduced fish, Glossogobius giuris (Gobiidae). Other key threats that drive this species to extinction include overfishing, unsustainable fishing practices, and widespread use of destructive fishing methods. The abundance of another invasive alien species (Giuris margaritaceus) throughout the lake will push the remaining endemic species in the lake to extinction. Eradication of these invasive alien species in Lake Lanao should be immediately addressed.","A lacustrine species, probably occupying shallow areas like most species of endemic cyprinids in Lake Lanao. Little is known about its biology.","This species is now extinct. Its extinction is attributed to the introduction of predatory fish (Glossogobius giuris (Gobiidae), accidentally introduced in early 1960s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila et al. 1975, Juliano et al. 1989, Guerrero 2001, P. Escudero pers. comm. 2016)), overexploitation, rampant use of destructive fishing methods (i.e., dynamite fishing), unsustainable fishing practices (i.e., indiscriminate harvesting of gravid fish), extraction of water for industrial, agricultural and domestic uses, illegal logging, and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail et al. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Kornfield and Carpenter 1984, Escudero et al. 1980, Escudero 1995, Sanguila et al. 1975). Another invasive alien species, Giuris margaritaceus (Eleotridae), was unintentionally introduced in the lake probably in the early 1970s or much earlier (Escudero 1995, P. Escudero pers. comm. 2016). This introduced eleotrid has become the most abundant species throughout the lake since 1982 and may have impacted the survival of this species.","This species was last recorded in 1964. Market surveys and fish landing monitoring conducted in August- December 1973 (Sanguila et al. 1975), February-December 1974, March-May 1975, June 1976-June 1977 (Escudero et al. 1980), August 1982-July 1983 (Escudero and Demoral 1983), most probably for a year in 1990-1991 (Escudero 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail et al. 2014), and December 2015 (DENR 2015) failed to find individuals of this species. Another recent study did not find this species after about one year of monitoring the fish landed catch in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake (Torres 2018).  Through key informant interviews, local knowledge from fishermen, fish vendors, and housewives confirmed the disappearance of this species from the lake for several years (Ismail et al. 2014, Torres 2018). ","Barbodes palata was endemic to Lake Lanao, Mindanao, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km2, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",This species was exploited commercially as food fish in 1963-1964 (Sanguila et al. 1975). No utilization and trading have been recorded since 1973.,Freshwater (=Inland waters),"This species is evidently extinct in Lake Lanao. Thus, conservation is not applicable.",Indomalayan,Global
194903850,22728705,Amazona martinicana,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Extinct,1779,2021,2021-01-21 00:00:00 UTC,3.1,English,"This species formerly occurred on Martinique, but it has been driven to extinction by hunting. The last record dates from 1779 and it is thought to have gone extinct by the end of the 18th century.",Nothing is known but it is likely to have been a forest species.,"Hunting and, to a lesser extent, habitat loss are likely to have caused its extinction.",No extant population remains.,"Amazona martinicana was described from Martinique (to France) by Labat in 1742, and by Buffon in 1779, and named by Clark based on these descriptions. Labat wrote that ""the parrot is too common a bird for me to stop to give a description of it"" (Clark 1905), and so the species must have declined very rapidly to extinction in the latter half of the 18th century.",,Terrestrial,,Neotropical,Global
194911615,22728701,Amazona violacea,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Extinct,1779,2021,2021-01-21 00:00:00 UTC,3.1,English,"This species was known from Guadeloupe, but it has been driven Extinct by hunting. The last records date from 1779.","Nothing is known, but it is likely to have been a forest species.","It was heavily hunted, and this presumably caused its extinction.",No extant population remains.,"Amazona violacea, although not known from any specimens, was described in detail from Guadeloupe (to France) by, amongst others, Du Tertre in 1654 and 1667, Labat in 1742, and Brisson in 1760. It was named by Gmelin in 1789. In 1779 it was noted by Buffon to be very rare (Clark 1905), and presumably became extinct soon after.",,Terrestrial,,Neotropical,Global
